temperature,humidity,light_intensity,motion,fan_cooling_pwm,fan_circulation_pwm,water_pump_pwm,grow_light_pwm
20.381752145789108,72.2150972185181,96.37712795956026,0,0.6471769810893822,17.754176112838184,0.0,0.9805947715657197
17.6673169146347,39.08207343201785,64.03161482926478,0,4.967555582728661,21.12348695618265,77.00964241153822,7.775701405516126
22.013675210157924,76.89686635693737,37.75545186938216,0,4.743888426537136,42.78768016285572,0.0,46.370872612795615
27.984306179345616,89.7851461652226,18.252636371368194,0,19.229712655700702,39.65408788220181,0.0,78.09979414949919
25.60246268351733,64.8563260084724,20.157014152993305,0,1.6047919160151372,15.11233901586165,0.0,74.72759560274461
20.316372805620347,79.763112285261,89.00303642043608,1,0.0,65.31649739606023,2.0259147509600304,0.9418671077786636
35.199822646856965,61.023101739042545,29.0584628561448,0,71.91934864405843,16.071117792284227,12.52239528760866,61.7849907262996
36.978337448919824,47.42013543719123,30.796331967194913,1,76.24355147474594,48.954545475314276,52.64279967828946,60.227215988099665
18.06812267322657,90.0,76.73679135069311,1,3.1287197505262085,70.50574862167832,0.0,3.2051675928642602
21.979601835224862,86.32966605949957,4.841216491730265,1,3.555791010464281,68.50205700752315,3.985971130039829,88.64257695662043
29.833858630920897,63.608711365898884,24.589495355032906,0,29.844204619084742,20.461724390225065,7.173195204998443,68.17130303781084
22.26754602005786,45.847952633877654,1.7028315121295723,0,3.4146093296402,15.542370887739011,59.3025413337604,98.11895541607794
29.26754356277234,62.495082989259835,8.22997020293467,0,27.710835989873367,22.974380497834233,12.137866481066894,83.36504140872518
34.47729122621479,75.71552353316414,63.05892530576217,0,65.93390972768293,36.96788787010107,3.0851022203494765,14.241205461560407
25.966943601519766,80.07779262871908,96.60313607268067,1,10.329856078581695,68.35802806654533,1.5450805529290594,0.0
33.5248134439521,58.208183981154974,16.3136924539833,0,57.93940031602979,16.255932786892973,20.040486408349082,74.43954314082016
29.16479912680348,48.62754270750108,71.05357173185413,0,27.827651022399348,16.94243774809854,44.575222986733635,1.6390756249721283
26.785883093442127,47.656985925030334,77.9613986505676,1,16.12365786219562,52.34608212567575,47.34295860801099,0.6914043708629656
29.75026049512276,72.38121896734627,2.983878373325015,1,34.128162774016516,53.21542595460228,0.0,100.0
32.151248469847836,41.2050036424741,7.873644053062576,0,45.70934212269627,24.410659460618625,70.6868737996748,85.11229156897096
22.52286019537479,53.68599653124351,11.475275911734029,0,0.0,23.00396665126946,31.626446917133215,80.01179431192848
27.872889064159196,58.388326773086256,91.21694675885905,1,21.859676960393674,53.844946312821904,15.409000616942112,4.359990519396733
20.4408188382492,47.00328345071402,92.6613239426882,1,3.1314523764457203,54.73534034115171,50.31924139645173,1.9779487972135819
30.16108157015925,64.00815982717583,90.25698145277005,0,34.51115638894538,19.640161646208508,0.0,4.523113854234101
26.245811442166524,63.30193781231664,88.22549177472959,0,5.382668487368326,16.17953378374243,4.526042354701076,0.0
28.682915227295176,77.45242499546072,97.48117577633312,0,27.537321544773135,40.54448834406117,2.336913695165447,0.0
25.182133525424856,49.819438018325826,72.26566790692743,0,0.0,19.527501966343646,43.48789019632794,0.0
22.31746812605202,30.0,96.11914116518211,1,2.9353560615191654,52.040940915883446,100.0,0.0
28.05151520110998,66.80903832605662,3.5945153893964132,1,21.53750946489329,46.92095079383332,0.0,98.65169937243425
27.148780697478728,78.34211883200112,62.96679795136648,0,18.63882563921235,39.46750343932329,0.0,14.844559374723874
25.51258899563075,55.58815229435746,38.13984966243766,0,0.0,22.720314536566697,23.248629066483794,44.28492357355788
29.54134319837295,54.773007129570296,68.87989551226867,0,35.0539670657115,16.09529938373823,31.221720795358905,0.0
28.073565915852633,65.59683595636514,36.598451280430275,1,22.36662896312646,45.14166019032079,0.0,45.86207197275609
30.78516032526989,73.87935824528248,0.29648505904525724,0,43.40544265799086,16.02140084127452,0.0,100.0
23.594741712625595,57.26939353371516,28.353177748409017,1,1.6792792004614299,45.10647030645605,18.318528941589655,58.0964723263842
22.37303871178522,67.75500453770903,76.44097602661571,0,1.6395331998160598,24.62684900252804,3.786866436226621,3.6740160574017935
29.029120433369073,58.84065749775926,99.88461886848407,0,29.7483500003223,24.805108395319127,17.945979004968947,0.0
27.299663151331643,51.05512966362119,15.460468525122216,0,12.763467923759258,22.9108120904473,35.65077287733672,76.91197459268236
18.27733555696973,65.82252050150913,78.26662854973358,1,0.0,47.646779897399476,1.5318937018959584,3.490132373431326
20.74230287904778,72.65685038822363,33.060065503796864,0,1.351606478459936,18.597409814163097,0.0,51.89942745506506
25.62577349665104,45.989917469059286,26.920033336418857,1,3.3392031651847622,53.750822711366595,58.148230358644966,66.30811855798697
29.956746208792,53.792848220671544,81.3271037504118,0,35.83047142413828,24.988417070961912,34.218142701882385,4.615804605707972
33.14015104804068,82.32201940860303,23.329026067662845,0,57.60186240686829,38.1171556799342,3.5604824029999413,65.72803874967138
29.350220936841012,66.46109900972776,84.48437637625348,1,25.523444337912217,52.15362259045049,0.0,0.4445037200581279
32.306854824365665,51.97841615913295,60.293505008925386,0,51.094295137819735,17.954639804449954,35.453002809440086,16.75442252766339
29.430181447088184,47.76612343171275,1.4570685005045458,0,26.690446440162447,16.244477339015663,48.776453044182865,96.56244912483825
32.367063512052226,53.092148682580294,11.842276457260867,1,44.582218711698275,51.144651655897576,33.52689682367427,81.98775983927918
31.456719508026232,87.85008506876571,34.11215933105889,0,47.9501957736003,38.09008091823957,4.761227562954989,52.606133069182825
19.43084749377573,52.94191290705874,97.15383903505017,0,2.043374143930076,21.224308784484847,35.850929571164784,0.0
19.780372264631215,52.62884374965656,81.06393720667253,0,0.0,17.3435112971954,32.152553198493464,2.6707965848150597
22.80819059999596,90.0,87.9218416919733,0,0.0,36.05088969091331,3.505261613246569,0.05181287325960682
26.872229645042772,47.40587441938992,84.06817138622279,0,12.994065852618634,24.630590734937815,50.645235185434,0.0
21.80728089578014,34.52324147399624,93.46936730210643,0,2.608871714662512,15.230384665423973,83.66453475198568,0.275594964005613
22.573756569378887,52.03411244431987,89.95560909275092,1,0.9481894559364221,45.206011465083684,39.16433690740423,0.0
35.05146490241435,89.67976931322755,72.49282519501185,1,66.83473358450577,67.11312208131916,1.3327025787308386,3.620822084017009
32.82797447572064,70.32162036606404,72.99180261647733,1,52.96516664032558,50.029789843307796,4.659127442655365,2.948215405837752
25.44531241824453,54.09911343066396,99.42309737956876,1,0.006397527456790897,45.889731840702254,32.920114342937765,0.5125699925244529
35.437740276183966,79.77911742267068,71.27527324930756,1,66.35163127447663,67.97826619665989,1.4017818527386527,0.0
32.74636663142838,83.3462405335765,5.086066583995028,1,52.26582769604388,72.60642708254815,0.8996012948054908,94.18994095331047
28.990736325612687,56.8426795419445,26.507941501577157,1,27.674131991215866,48.64649612070688,23.719004474246592,64.43824337081863
25.13365877029343,56.33677439736496,26.117384628061274,0,0.0,17.0839289279394,23.862540609551264,60.51106017312211
24.552146764846643,49.96655262406178,89.91296844739865,0,0.0,15.070352596388126,46.50455483395459,0.0
22.745579554805506,61.60779697173624,91.65362012854138,0,0.0,17.428117261243706,10.554138026834718,0.0
21.924529040860655,69.93459213552453,85.89387433822813,0,3.7002316051361746,21.97105562210958,0.72850511877117,0.0
30.967443602761065,69.34853844958226,72.22980777205603,1,36.01655709997916,45.86447041029271,0.1300439439004144,1.5920605882725445
37.01213733822399,47.759653920806954,85.7378208387098,1,79.03381239021726,48.3751443883571,46.312277452751665,4.584559563263118
27.070541781265625,57.7287589802036,78.20047143559684,1,12.705759595437776,51.55453811213591,16.999873652040414,4.468706430206749
30.494142101012674,54.24873087046602,86.4158545479753,0,37.34069100374903,18.876513800068274,30.44000934583967,4.631454125528675
27.06521687188476,52.21461421622777,76.09788508678847,0,11.903667111264337,17.501735650657878,41.47311898393568,0.0
19.537688649970036,66.86414612910559,75.3712227383902,0,2.886005493288449,20.344471479745778,0.0,4.32201097304193
29.36315172921703,72.13966355896952,36.79248192840957,1,29.814709752471945,52.82625936778839,0.0,47.66114353632076
21.284975436347583,64.71401132701774,27.511281649565543,0,2.4586970344292247,15.482529479229266,3.624899368914442,60.76284495581244
22.629003649929253,71.59697795704837,68.80159695418484,0,4.394894884153857,15.939638698186407,0.0,5.06210242625639
28.966535250026617,45.593295690241774,37.390450019577955,1,26.993371085919705,51.78975227176383,52.44261804286535,41.59367590178225
16.65812142284484,75.59643434407172,92.82172312439906,0,3.6908677852553406,35.55621233900047,1.1383459265422315,0.0
23.48411787437056,73.99343032790713,15.769248731032413,0,4.790179175022542,17.613725834568797,0.0,82.30603347862643
16.23328540064378,46.19266818390633,93.71712050173151,1,0.9894582913410694,47.581363958715535,49.013490499349906,4.321523673005311
23.47635782194558,56.84766593713688,91.05573696265951,1,4.692604276102983,53.160111877794826,19.36941117296167,4.77774091147001
24.04302635080976,63.06000571616537,72.17277390101756,0,0.0,24.428452245006596,9.381563762935755,2.1687263849012437
36.28323718280977,60.50935327747752,72.9586773132216,0,76.39005103202166,20.635144388697018,10.317351752227273,1.6363510016798681
25.648143004321042,55.20731325121447,95.58457871715919,0,8.190171800662712,19.75726417773128,28.765266408337776,2.86155562792883
31.87856688834625,90.0,69.39747107795661,0,48.84643866750531,40.74586587572083,1.330818997053016,4.521932393492177
24.403018140869367,45.41324043469493,86.00452110165861,0,0.0,17.09741767471014,58.80794882713838,0.0
26.0090216181014,30.205640821943685,67.23892461463471,1,8.887237292224576,53.98483741259235,99.47804000904519,1.7904259981616546
24.978012884080194,77.60763030550054,64.08244414077693,0,4.314933890689208,39.053071406197674,0.13035645414985098,11.999973057294682
23.50900162694475,87.48179411365952,87.8055189010999,0,4.572953989056677,44.36679954749334,3.542260681928756,2.6593379161745343
29.0843653129502,62.35558755295152,70.99862334881072,0,24.016076606103844,15.034377504262936,3.584057335806952,0.28144346808515497
26.073561705611457,72.90498839125081,79.8301051464142,0,2.3437403748389425,23.42116081810241,0.0,0.0
29.52778926607504,58.371202847580854,9.566204005892963,0,33.087387910656695,20.333648932895578,16.063275837525616,81.48282230730169
29.456038327059982,46.16671084297928,62.787831182765835,0,32.58096601654887,19.328813121797605,53.69569096403913,6.947137907539558
28.352284128899193,45.56788157714423,71.93852146981908,1,21.215013169333766,52.247087233940405,54.9849248448205,0.0
25.57581531128899,55.442048557783046,35.25289061654933,0,4.248824434351341,18.966316128010373,29.381792892407084,51.24392283938684
28.48580011904111,78.74731645580519,24.92198000320051,0,21.51969009149094,43.11293692667255,0.0,68.90530842256473
28.92104610824731,51.648982315128464,83.62581003950635,0,24.58884347790993,16.23248445876375,36.458129126510144,3.0914903453131473
28.48060138532288,70.09700538349453,61.90563773650952,0,26.316905322587218,20.91742751290967,3.244663778339925,12.872242993802516
28.340252137948767,57.29174563671391,27.442707869168885,0,20.218693034582785,18.194074289005147,24.22203034657414,61.71320936421771
23.415888396985977,49.974627540136666,61.56735128045003,0,0.0,24.9717526266581,43.874713998197976,12.810942085116048
24.88049463833702,82.87954938111886,30.878372386430485,0,0.0,40.02849335045411,3.4890637200349772,51.37811252895275
30.759665163433873,43.15627983828644,63.592757605091286,1,35.54237292002479,48.46977331775725,63.54581089892484,7.5394981014772045
23.03270135058264,65.9356729862543,99.16604646836484,0,0.0,15.871266762147783,0.0,0.0
27.721632358630185,68.44468772857284,97.99699883897893,0,22.506283394453323,23.460675178792446,0.0,0.0
21.711445355220498,51.880513575566404,62.36106843281692,0,0.0,24.762046759348152,41.404338641179784,13.220969730162519
18.723876439052837,69.97144634586544,28.913980265025398,0,0.0,17.916371647241178,2.6856974454442115,59.34615550250169
29.211584340822426,90.0,36.18161739710502,0,30.158481439818637,40.39362104482676,0.0,49.517403435626484
21.047961321627547,55.25013352895034,64.02648659853783,0,0.0,15.85780561405825,24.03529475546188,4.033031048981256
24.661493993440544,82.11723011067383,67.19656786442793,0,1.744638082580444,37.972201946313135,0.2095850234096588,7.847663099183429
31.67159955619637,80.16426862851895,79.79774650826872,1,46.73955677521081,65.17360382565552,4.5494763697168885,2.9815207644895745
21.56936850409295,30.0,36.56256578129826,0,0.0,23.665855846686483,96.31869948215919,52.600556987073986
31.185772431656922,87.2769656757239,32.66694649327209,1,43.730355260465046,74.5734699931011,0.20165498183104535,52.359285556950226
31.08653101869163,58.58634234712873,32.19037594362179,0,41.16783674846714,20.197389861825677,21.159614800640448,54.24783394046226
26.381355268625818,48.16130107670705,88.19209379363443,0,4.292062013062271,21.01795696668421,51.04155551701517,1.408856654653647
30.326672672544376,73.69920927060426,4.225567137112867,0,35.25758633537325,23.51780059122683,1.8262368826102326,95.28901295370501
30.62068279657249,46.34701940658134,99.98788838636275,0,38.42519783057054,16.87420744638512,57.333988452943906,1.4963488879259854
21.371725160997073,78.96075255760746,28.178765353170768,1,0.42236975130859733,73.28599818160784,0.0,54.764454281157356
22.10629581845117,53.29163460483714,96.04853439017347,0,0.08721384569729551,24.55152766268381,29.07485725367274,0.0
36.26139092254469,74.18450141351444,37.82376055799236,1,73.24707855218426,52.9326348605689,0.0,41.85798029518884
20.40515750848745,48.9192710168642,73.17349647787603,0,0.9113791518247449,20.812240418315895,47.54869693666215,0.0
23.568604321224576,47.27450195365364,15.81016033938222,0,0.0,20.35099528410916,54.63629081037379,75.23620453570992
25.541531251033618,58.75299711417759,4.210410467950374,1,0.5704943706828214,49.98115275343137,20.911842785417956,89.55882627558513
22.07230199639535,40.07472312730699,6.901002164897396,0,0.0,23.732588138925138,72.81052564517269,88.19512516076618
23.121966976988045,54.07980437009245,99.69793281197637,0,2.1597382722979805,20.556303527540024,31.777045992104846,0.0
29.362987412065216,30.0,69.58350473976134,0,29.79548243493224,15.19602612613372,97.84294717342456,0.0
26.32860418906848,54.94460437977935,68.17598475503758,0,10.42413031180891,18.637457162826955,27.902959871106937,2.5289682464527954
36.43092950605265,68.44365990427627,68.26941222566296,0,73.56970558585617,19.89673762884691,0.0,2.066732690411405
25.915864748889284,83.5229953579123,73.42515969896462,0,7.015593145148301,35.0534718754306,0.0,0.0
21.384024745623112,51.88058266292357,82.78283612349674,0,3.883996421362779,21.52516071293202,40.14586453400601,0.0
15.074431506534818,59.48742177698509,71.04491133376106,1,0.0,49.086891661828496,16.951526049316236,0.0
17.149480911440822,47.09214198028141,26.929032560294296,1,4.156116327105073,49.060338457729394,53.76697140342657,66.36026082483639
23.590078760011007,53.66147371468172,1.4475441606143091,1,3.948974006488408,54.27433417341996,27.98436449626024,94.89528103361049
29.793476414609096,51.855364398419816,99.18870001543146,0,31.469506888697545,19.4515382202082,41.88326059194498,0.31843822847518233
36.76553599136287,58.99325418697333,65.84415998302663,1,80.9210938754272,49.84366468796002,18.03543752275236,7.412364277794331
30.43713377563252,48.02290804800551,8.499475929233133,0,33.012529972693926,16.428176602200708,51.16904933631213,83.62242944383125
29.596732571205862,61.310361378903956,69.28435851519104,0,33.38957874354792,16.931128648552487,14.826391653040371,5.5871998801897576
26.89549203017926,63.58106887937035,89.16410314413201,0,15.76915688294706,22.46532120853989,6.952214080354898,0.0
30.489516362695138,54.95694394999853,78.14230518862949,0,32.07571926665264,19.946738078778495,31.35828457114795,2.368836589861198
19.274717962967824,71.49755650508368,83.6994232381115,1,3.257008939398929,54.248960569591375,3.1973954727901006,0.1560127189188112
22.32201850618787,52.42474093882235,95.06443882191553,1,2.4926203803376126,45.95021239783135,34.64704472672534,0.9173708972624155
29.528677162363994,45.48515357567218,14.280745763541649,0,33.48345612015733,20.83874249313385,56.8844706346199,79.85438653527275
22.745124596592177,64.40680032412084,99.43064282250938,0,0.0,21.16349359111289,0.0,3.044626957430447
23.465537160063256,63.958327415250324,84.40683670567941,1,0.0,52.6708590188572,1.9687298857026332,0.7375812708758183
23.980705343815227,61.09656381571115,13.047967195847612,0,1.9631543454080882,16.146666013052226,6.318649572969651,80.12922476637418
29.14670411400867,60.30041009706045,31.057682227370723,0,27.318682859516784,16.66217771927237,13.342847459681778,53.72327014843463
23.990277790324114,63.30484937536377,90.14783570539016,1,0.0,50.42529687398271,8.281181799592,0.0
30.041335831720946,42.695109728601466,86.79885395603759,0,35.21397202586697,24.17918293604992,61.07723996242664,0.0
29.357341785679978,66.7189609915942,86.77173699787156,0,28.962497430631792,20.776330515057033,1.1022749634682114,4.993961251492495
33.431910684977666,51.125312769863314,68.4967376809816,0,60.0528260462721,19.264164868393934,39.25389266687517,2.526801027839136
30.951859480258555,57.230835083444255,79.17422270400975,0,35.849431125489915,16.01657969130138,20.814288778984356,0.0
28.995680571760353,31.151755706853717,95.6364038688855,0,25.17255396884197,21.610297152855868,92.63794768713711,3.7559082622354047
26.153627808336875,59.49787784509641,76.75478878908882,1,10.595514707019115,48.50039764674823,20.532933626263404,0.0
24.43401817743302,32.82540229322419,14.922501049322591,0,3.8899304622512467,24.428154063562936,88.56555497615145,75.71913443315502
31.64704992395408,47.45719328192513,36.77639067488664,0,47.54275100597529,17.411821104974393,53.03777469505156,52.09657107521305
24.74993571002093,69.72820121449496,17.356899565293993,1,1.1026889723516407,53.392723015228334,0.0,76.23054889001014
23.513178860419146,61.987621452632716,97.0296737910704,1,0.3772619772568051,54.40858099575087,12.193331838100214,0.0
24.91284809005284,74.23885952779364,69.16103648293509,0,1.5302952334365907,18.769335236826336,0.0,0.0
27.380026957062057,51.394452835610224,69.3891952596149,1,16.893645306955033,46.162242667370464,42.17334032782183,0.0
23.967483058921303,58.77548459983134,10.63177893955357,0,0.0,19.505837375461088,19.888553695433814,87.70773857551302
27.640522074553946,65.66332099256866,60.26360651318852,0,16.015826709623063,22.053741953943504,0.5577538760817031,10.44305969426176
32.04735894297984,84.35765616403886,90.84726784472912,0,44.31056405109895,41.78157453187866,1.298121347776747,1.766894486098077
22.767828492705107,85.28616287960942,67.41724965618926,0,0.0,37.41353922297461,0.0,5.435344868791206
25.28121740244945,63.471923737481596,8.680656338292243,0,4.143548860447565,20.56898744540673,3.5542479272281344,88.80274653377931
30.873170267146683,59.506882722713485,99.43582083687023,0,34.28541639327328,20.586732053091183,20.281825009535346,0.0
29.930829001963918,47.687415617245634,87.95730507381052,0,30.23277400808584,16.561498875739076,51.092801097742246,2.7368259347113852
24.546938829866736,54.30163186968625,86.79656075185744,0,2.36824576699473,17.128588226398335,30.89420741018149,1.25214708802159
21.592259981928024,74.43315867871647,39.43377800442041,0,0.38312600578307787,17.48689371634233,0.0,42.651205553051135
25.60813516196053,63.21021584551255,70.55974338162038,0,0.0,23.005436724038013,2.4491883971480437,0.0
27.49666152714613,36.59743762305084,82.18485636514447,0,19.07129571751991,16.29227479823741,79.83801761345669,4.181955988435043
39.917868300832836,76.61248860177234,79.50431040220627,0,100.0,35.6422636819292,4.934636510536071,4.208302940680419
32.49388425993595,52.16377907433736,86.4597208165727,0,49.129087503553734,21.93641065979168,35.134575201919446,0.0
16.870960634443115,62.54104612368104,66.47256561991229,0,0.0,23.980575793999318,11.340431480680934,3.4715223881318824
26.12676027159186,73.61790956556737,67.40733752404574,0,9.896780066712422,15.949993197154264,2.3575915784670842,0.6628625190747259
30.79750018758061,30.43918077231645,80.57107298168297,0,37.661565782943356,17.563084510180158,98.25063560596328,0.0
28.61623593766781,48.4642483861994,82.20148122227975,0,25.12885773445135,16.455517755260416,44.64798445118277,0.019805470865614794
28.83755205270301,45.498982051849445,97.549316321735,0,24.141546587470387,24.066824239298015,57.567956219523076,4.450773596913638
26.586511274908005,47.94092434909255,34.12731476824603,0,12.943304512169393,20.88338933752297,46.97019953747813,52.51506776589331
20.949197485095574,73.99243056138296,2.398963465875754,0,0.0,22.355263061867987,0.0,94.9920762360399
26.557278927084937,64.7966706169023,95.04083329163497,1,10.488487374586649,52.742336339153304,0.0,1.6584803471799079
25.547792589944255,36.087259804118986,21.419705751450643,0,5.790020711694282,22.233466347520686,85.76816725949264,71.35433942948865
28.711689172448107,50.550449522164655,85.51348528040376,0,26.535713510389,18.25793007919446,42.35744453241728,0.0
24.76061177534021,54.03389573631702,91.50753609003968,0,0.0,17.194280936772685,29.598912281259057,1.686992270405848
30.866199933328797,72.85983287859266,83.70911916959443,0,41.72203199285294,24.331007306788322,0.0,0.0
24.766784765926968,39.384011272888074,83.94636221945974,0,0.0,18.077095081044153,74.75107962595607,0.0
23.15013384470679,58.554230455276546,67.21767994583875,0,0.0,18.165182580307693,14.754986960638341,7.623965104875565
26.063348450893496,45.06004339557914,69.38463827700932,0,10.792573045302555,15.976716606623906,54.51872312345227,3.917376263188328
15.065350649021637,43.04825051446578,3.315538845812891,0,1.7842736842797402,19.919521104330606,62.68121918222059,96.02976587948973
26.834873681402197,64.82752785034155,94.37973159555912,0,16.685246077908047,24.537772132480427,2.5032715437623914,0.0
30.04567759526757,39.738038660839734,91.61280981919019,0,37.56278985861308,24.185625253872,70.35318918567394,0.0
38.36217360223441,41.00191756582542,72.5267342033099,0,86.17745546121694,15.970010454005319,72.76221965497948,0.7673557361697014
23.90113935873061,70.01377440714911,27.33319654233165,0,3.9982454846952002,21.143648997249485,0.0,61.896593455772965
29.84883640116102,65.24422996542577,31.017815851110587,0,31.34284863643657,19.020140838692242,3.1437605146752077,58.48211379211702
34.75575987761262,79.08642574224893,15.413392054144296,1,64.96488149513131,74.02801487693642,1.8743364186097287,77.68842840565632
22.037109966355885,61.51013254648401,92.24706720295302,0,2.4375839480525467,23.59620362096631,10.754785349059249,0.0
25.882637473815304,54.15356795825353,13.307627253248434,0,7.546639897701549,19.979174797909653,35.6415499311431,80.36718743577609
27.880949112513463,55.979511190085844,82.87489018037417,0,17.79437884794059,22.43890904517501,25.065431941481542,0.0
32.1472027796352,66.96753247821319,68.22580893797581,0,47.80601959081865,17.54029347210997,4.605982300193087,6.729489526698692
31.35033865344377,60.4929506097032,75.51115278028925,0,37.45712508055566,18.894676648845568,10.974900544539626,0.0
30.78394339993491,77.58412439412102,17.25934545101517,0,35.80270892957594,41.76196642403789,1.9553005876281784,71.54707475128438
27.646840033519094,69.37842706309654,63.89823788978903,0,21.3812182698465,17.762025481269376,4.477535788961388,11.991064318345693
28.337376944490305,48.02721159154551,63.78243901069872,0,20.74010075553695,15.128251929110043,44.6948249177154,11.662807654559165
35.61537358823125,44.83504559885989,29.019107564099542,1,73.58570592920034,47.824677623809194,59.360315893483104,60.93068362619319
23.625329906047238,48.80154971595133,65.97413243563487,0,0.0,23.6455763248737,50.18495271563433,9.114163149871295
25.90164056081244,87.72994603449825,75.03025514027648,1,8.084319595372497,71.21268791382539,0.0,0.0
24.43812879661653,60.64806073028256,3.915985493972962,0,0.9029151404100215,24.97286786388959,15.450029476517356,90.46934632693605
18.932193010616295,56.180880209791745,38.11746797006906,1,0.0,47.26920526368287,24.54345252320581,42.15898598016177
34.38765040527631,75.92263735763765,63.083281054426976,0,57.725077496278445,38.196981694668196,3.757401951543752,10.90988500572439
20.08329611514195,65.30519063836573,83.5908418261765,0,0.244108324746783,19.175643078490506,0.0,4.376762173642829
20.653347517266504,64.22901454807743,12.669081748253008,0,2.4105460964725323,17.34236199131987,1.5972045758375222,86.169648127181
